□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□□
# BTSB bench test - dual thermocouple log
# TC1 = HOT plate, TC2 = COLD plate, temps in deg C
# Hard limit 120 C on TC1 - cut power if ALARM appears
time_s,T1_hot_C,T2_cold_C,delta_C
2024.7,88.50,81.50,7.00
2025.7,88.50,81.50,7.00
2026.7,88.00,81.50,6.50
2027.7,88.00,81.00,7.00
2028.7,88.00,81.50,6.50
2029.7,88.00,81.25,6.75
2030.7,88.00,81.50,6.50
2031.7,88.25,81.00,7.25
2032.7,88.00,81.50,6.50
2033.7,88.50,81.75,6.75
2034.7,88.50,81.50,7.00
2035.7,88.25,81.50,6.75
2036.7,88.50,81.75,6.75
2037.7,87.75,81.50,6.25
2038.7,88.50,81.75,6.75
2039.7,88.25,81.00,7.25
2040.7,88.50,81.75,6.75
2041.7,88.75,81.75,7.00
2042.7,88.50,81.25,7.25
2043.7,88.50,81.25,7.25
2044.7,88.50,81.75,6.75
2045.7,88.50,81.75,6.75
2046.7,88.50,81.75,6.75
2047.7,88.75,81.75,7.00
2048.7,88.75,81.50,7.25
2049.7,88.75,81.75,7.00
2050.7,88.75,81.75,7.00
2051.7,88.75,81.00,7.75
2052.7,87.75,81.75,6.00
2053.7,88.50,81.00,7.50
2054.8,88.50,81.75,6.75
2055.8,88.75,81.75,7.00
2056.8,88.75,81.75,7.00
2057.8,88.75,81.75,7.00
2058.8,88.25,81.75,6.50
2059.8,88.75,81.75,7.00
2060.8,88.50,81.75,6.75
2061.8,88.25,81.75,6.50
2062.8,88.50,81.25,7.25
2063.8,88.50,82.00,6.50
2064.8,89.00,82.00,7.00
2065.8,88.75,81.50,7.25
2066.8,88.75,82.00,6.75
2067.8,89.00,81.25,7.75
2068.8,89.00,81.75,7.25
2069.8,88.50,82.00,6.50
2070.8,89.00,81.75,7.25
2071.8,88.50,82.00,6.50
2072.8,89.00,81.25,7.75
2073.8,89.00,81.75,7.25
2074.8,88.50,82.00,6.50
2075.8,89.00,81.50,7.50
2076.8,88.75,82.25,6.50
2077.8,89.00,82.25,6.75
2078.8,89.00,81.75,7.25
2079.8,88.75,82.25,6.50
2080.8,89.00,82.25,6.75
2081.8,88.25,81.75,6.50
2082.8,88.75,82.25,6.50
2083.8,89.00,81.25,7.75
2084.8,88.75,82.25,6.50
2085.8,89.25,81.25,8.00
2086.8,88.75,82.25,6.50
2087.8,89.25,82.00,7.25
2088.8,89.25,81.75,7.50
2089.8,89.00,82.25,6.75
2090.8,89.25,81.75,7.50
2091.9,89.25,82.00,7.25
2092.9,89.00,82.25,6.75
2093.9,88.75,82.25,6.50
2094.9,89.00,82.25,6.75
2095.9,89.25,82.00,7.25
2096.9,88.75,82.25,6.50
2097.9,89.25,82.25,7.00
2098.9,89.25,82.25,7.00
2099.9,89.25,82.00,7.25
2100.9,89.25,82.25,7.00
2101.9,89.25,82.00,7.25
2102.9,89.25,82.00,7.25
2103.9,89.50,82.00,7.50
2104.9,89.00,82.25,6.75
2105.9,89.25,82.50,6.75
2106.9,89.25,82.00,7.25
2107.9,89.25,82.00,7.25
2108.9,89.25,82.50,6.75
2109.9,89.25,82.50,6.75
2110.9,89.25,82.00,7.25
2111.9,89.25,82.25,7.00
2112.9,89.25,82.25,7.00
2113.9,89.25,82.50,6.75
2114.9,89.25,82.25,7.00
2115.9,89.00,82.50,6.50
2116.9,89.00,82.00,7.00
2117.9,89.00,82.25,6.75
2118.9,88.75,82.50,6.25
2119.9,89.50,82.75,6.75
2120.9,89.25,82.50,6.75
2121.9,89.50,82.25,7.25
2122.9,89.00,82.25,6.75
2123.9,89.50,82.50,7.00
2124.9,89.50,82.75,6.75
2125.9,89.25,82.25,7.00
2126.9,89.50,82.75,6.75
2127.9,89.50,82.25,7.25
2129.0,89.50,82.25,7.25
2130.0,89.50,82.50,7.00
2131.0,89.75,82.25,7.50
2132.0,89.50,82.50,7.00
2133.0,89.50,82.25,7.25
2134.0,89.50,82.25,7.25
2135.0,89.50,82.50,7.00
2136.0,89.50,82.00,7.50
2137.0,89.50,82.75,6.75
2138.0,89.25,82.75,6.50
2139.0,89.50,81.75,7.75
2140.0,89.50,82.75,6.75
2141.0,89.50,82.75,6.75
2142.0,89.75,82.50,7.25
2143.0,89.50,82.75,6.75
2144.0,89.75,82.75,7.00
2145.0,89.25,82.75,6.50
2146.0,90.00,82.75,7.25
2147.0,89.75,82.75,7.00
2148.0,89.75,82.75,7.00
2149.0,89.75,82.75,7.00
2150.0,89.50,83.00,6.50
2151.0,89.75,83.00,6.75
2152.0,89.25,83.00,6.25
2153.0,89.75,83.00,6.75
2154.0,89.50,83.00,6.50
2155.0,89.75,83.00,6.75
2156.0,89.50,83.00,6.50
2157.0,89.75,82.75,7.00
2158.0,90.00,83.00,7.00
2159.0,89.75,83.00,6.75
2160.0,89.75,82.75,7.00
2161.0,89.75,83.00,6.75
2162.0,89.50,82.75,6.75
2163.0,89.75,83.00,6.75
2164.0,90.25,83.00,7.25
2165.0,89.75,83.00,6.75
2166.1,89.50,83.00,6.50
2167.1,90.00,83.00,7.00
2168.1,90.00,83.00,7.00
2169.1,90.00,82.50,7.50
2170.1,89.75,82.75,7.00
2171.1,90.00,83.00,7.00
2172.1,89.75,83.00,6.75
2173.1,90.00,83.00,7.00
2174.1,90.00,83.00,7.00
2175.1,89.75,83.00,6.75
2176.1,89.75,83.25,6.50
2177.1,90.00,82.75,7.25
2178.1,89.50,83.00,6.50
2179.1,89.75,83.00,6.75
2180.1,90.00,83.25,6.75
2181.1,89.75,83.25,6.50
2182.1,90.00,83.00,7.00
2183.1,90.25,83.00,7.25
2184.1,90.25,83.00,7.25
2185.1,90.00,83.00,7.00
2186.1,90.00,82.75,7.25
2187.1,90.00,83.25,6.75
2188.1,90.25,83.00,7.25
2189.1,89.75,82.75,7.00
2190.1,90.25,83.50,6.75
2191.1,90.25,83.00,7.25
2192.1,90.00,83.25,6.75
2193.1,90.25,83.25,7.00
2194.1,90.25,83.25,7.00
2195.1,90.25,83.25,7.00
2196.1,90.00,83.25,6.75
2197.1,90.25,83.50,6.75
2198.1,90.00,83.25,6.75
2199.1,90.25,83.50,6.75
2200.1,90.25,82.75,7.50
2201.1,90.25,83.25,7.00
2202.1,90.00,83.25,6.75
2203.2,90.25,83.50,6.75
2204.2,90.50,83.50,7.00
2205.2,90.50,83.50,7.00
2206.2,90.25,83.50,6.75
2207.2,90.00,83.50,6.50
2208.2,90.00,83.00,7.00
2209.2,90.25,83.50,6.75
2210.2,90.25,83.50,6.75
2211.2,90.50,83.00,7.50
2212.2,90.25,83.50,6.75
2213.2,90.25,83.50,6.75
2214.2,90.50,83.00,7.50
2215.2,90.50,83.50,7.00
2216.2,90.25,83.50,6.75
2217.2,90.50,83.75,6.75
2218.2,90.25,83.25,7.00
2219.2,89.75,83.00,6.75
2220.2,90.75,83.00,7.75
2221.2,90.50,83.50,7.00
2222.2,90.75,83.50,7.25
2223.2,90.50,83.50,7.00
2224.2,90.50,83.50,7.00
2225.2,90.75,83.75,7.00
2226.2,90.50,83.50,7.00
2227.2,90.75,83.50,7.25
2228.2,90.50,83.50,7.00
2229.2,90.50,83.75,6.75
2230.2,90.50,83.50,7.00
2231.2,90.50,83.75,6.75
2232.2,90.75,83.75,7.00
2233.2,90.50,83.75,6.75
2234.2,90.75,83.50,7.25
2235.2,90.50,83.50,7.00
2236.2,90.50,83.75,6.75
2237.2,90.50,83.75,6.75
2238.2,90.50,83.75,6.75
2239.2,90.50,83.75,6.75
2240.3,91.00,83.75,7.25
2241.3,90.75,83.75,7.00
2242.3,90.25,83.25,7.00
2243.3,90.25,83.75,6.50
2244.3,90.50,83.75,6.75
2245.3,90.50,83.75,6.75
2246.3,90.75,83.75,7.00
2247.3,90.25,83.75,6.50
2248.3,90.50,84.00,6.50
2249.3,90.75,83.75,7.00
2250.3,90.75,83.75,7.00
2251.3,90.50,83.75,6.75
2252.3,91.25,84.00,7.25
2253.3,90.50,83.75,6.75
2254.3,90.75,83.75,7.00
2255.3,90.75,83.75,7.00
2256.3,91.00,84.00,7.00
2257.3,90.50,84.00,6.50
2258.3,90.50,83.75,6.75
2259.3,91.25,83.50,7.75
2260.3,90.75,83.75,7.00
2261.3,91.25,84.00,7.25
2262.3,91.25,83.75,7.50
2263.3,90.75,83.75,7.00
2264.3,91.00,84.00,7.00
2265.3,90.75,84.00,6.75
2266.3,90.50,83.00,7.50
2267.3,91.00,84.25,6.75
2268.3,90.75,84.00,6.75
2269.3,91.00,83.50,7.50
2270.3,90.75,83.75,7.00
2271.3,91.00,83.75,7.25
2272.3,90.75,83.50,7.25
2273.3,91.25,84.25,7.00
2274.3,90.50,83.50,7.00
2275.3,91.00,83.25,7.75
2276.3,90.75,84.00,6.75
2277.4,90.75,83.50,7.25
2278.4,90.50,83.75,6.75
2279.4,90.50,84.00,6.50
2280.4,91.00,84.25,6.75
2281.4,91.00,83.50,7.50
2282.4,90.75,84.25,6.50
2283.4,90.25,83.50,6.75
2284.4,91.00,84.00,7.00
2285.4,91.00,83.75,7.25
2286.4,90.75,84.25,6.50
2287.4,91.00,83.75,7.25
2288.4,91.25,84.00,7.25
2289.4,91.00,84.25,6.75
2290.4,91.00,84.25,6.75
2291.4,90.50,84.25,6.25
2292.4,91.25,84.50,6.75
2293.4,91.25,83.75,7.50
2294.4,91.25,84.25,7.00
2295.4,91.25,84.00,7.25
2296.4,91.25,84.25,7.00
2297.4,90.75,84.25,6.50
2298.4,91.50,84.00,7.50
2299.4,91.25,83.75,7.50
2300.4,91.25,83.75,7.50
2301.4,91.00,84.00,7.00
2302.4,91.25,84.50,6.75
2303.4,91.00,84.50,6.50
2304.4,91.50,84.25,7.25
2305.4,91.00,84.50,6.50
2306.4,91.25,84.00,7.25
2307.4,91.25,84.25,7.00
2308.4,91.25,84.25,7.00
2309.4,91.25,84.50,6.75
2310.4,91.25,84.25,7.00
2311.4,91.25,84.75,6.50
2312.4,90.75,84.50,6.25
2313.4,91.00,84.75,6.25
2314.5,91.50,84.50,7.00
2315.5,91.25,85.00,6.25
2316.5,91.00,84.50,6.50
2317.5,91.50,84.50,7.00
2318.5,91.50,84.50,7.00
2319.5,91.25,84.25,7.00
2320.5,91.50,84.50,7.00
2321.5,91.25,84.25,7.00
2322.5,91.75,84.50,7.25
2323.5,91.50,84.50,7.00
2324.5,91.50,84.50,7.00
2325.5,91.50,84.25,7.25
2326.5,91.50,84.50,7.00
2327.5,91.50,84.50,7.00
2328.5,91.50,84.75,6.75
2329.5,91.25,84.25,7.00
2330.5,91.50,84.50,7.00
2331.5,91.50,84.75,6.75
2332.5,91.75,84.50,7.25
2333.5,91.50,84.75,6.75
2334.5,91.50,84.50,7.00
2335.5,91.75,84.25,7.50
2336.5,91.75,84.50,7.25
2337.5,91.50,84.25,7.25
2338.5,91.50,84.75,6.75
2339.5,91.50,84.75,6.75
2340.5,91.75,84.25,7.50
2341.5,91.50,84.75,6.75
2342.5,91.25,85.00,6.25
2343.5,91.50,84.50,7.00
2344.5,91.25,84.25,7.00
2345.5,91.00,84.50,6.50
2346.5,91.50,84.00,7.50
2347.5,91.75,85.00,6.75
2348.5,91.25,84.00,7.25
2349.5,91.75,84.75,7.00
2350.5,92.00,84.75,7.25
2351.6,91.50,84.25,7.25
2352.6,91.50,84.50,7.00
2353.6,91.75,84.25,7.50
2354.6,91.50,85.25,6.25
2355.6,92.00,84.25,7.75
2356.6,91.50,84.75,6.75
2357.6,91.75,84.75,7.00
2358.6,92.00,84.75,7.25
2359.6,91.50,85.00,6.50
2360.6,91.75,84.50,7.25
2361.6,91.75,84.75,7.00
2362.6,91.75,85.25,6.50
2363.6,91.75,84.50,7.25
2364.6,92.00,84.75,7.25
2365.6,91.75,84.00,7.75
2366.6,92.00,85.00,7.00
2367.6,91.75,84.50,7.25
2368.6,91.75,84.75,7.00
2369.6,92.00,84.75,7.25
2370.6,92.00,85.00,7.00
2371.6,91.75,84.75,7.00
2372.6,91.75,85.25,6.50
2373.6,92.25,85.00,7.25
2374.6,92.00,85.00,7.00
2375.6,91.75,85.25,6.50
2376.6,91.50,85.50,6.00
2377.6,92.00,85.50,6.50
2378.6,92.00,84.50,7.50
2379.6,92.25,85.50,6.75
2380.6,91.75,85.50,6.25
2381.6,92.25,85.50,6.75
2382.6,92.25,85.25,7.00
2383.6,91.75,85.50,6.25
2384.6,92.00,85.25,6.75
2385.6,91.75,85.50,6.25
2386.6,92.25,85.50,6.75
2387.6,91.75,85.50,6.25
2388.7,92.00,85.25,6.75
2389.7,92.00,85.00,7.00
2390.7,92.00,85.00,7.00
2391.7,92.00,85.50,6.50
2392.7,92.00,85.50,6.50
2393.7,92.25,85.50,6.75
2394.7,92.00,85.50,6.50
2395.7,92.00,85.25,6.75
2396.7,91.50,85.00,6.50
2397.7,92.25,85.75,6.50
2398.7,91.50,85.50,6.00
2399.7,92.00,84.75,7.25
2400.7,92.25,85.50,6.75
2401.7,91.75,85.50,6.25
2402.7,92.00,85.50,6.50
2403.7,92.00,85.75,6.25
2404.7,92.00,85.75,6.25
2405.7,91.75,85.25,6.50
2406.7,91.50,85.50,6.00
2407.7,92.00,85.00,7.00
2408.7,92.00,85.25,6.75
2409.7,91.50,85.75,5.75
2410.7,91.50,85.75,5.75
2411.7,92.00,85.75,6.25
2412.7,91.75,85.75,6.00
2413.7,91.75,85.75,6.00
2414.7,91.75,85.75,6.00
2415.7,92.00,85.50,6.50
2416.7,91.75,85.75,6.00
2417.7,91.25,85.00,6.25
2418.7,91.75,85.75,6.00
2419.7,91.75,85.75,6.00
2420.7,91.75,85.75,6.00
2421.7,91.75,85.75,6.00
2422.7,91.75,85.75,6.00
2423.7,91.50,85.75,5.75
2424.8,91.50,85.25,6.25
2425.8,91.25,85.75,5.50
2426.8,91.25,85.50,5.75
2427.8,91.25,85.75,5.50
2428.8,91.50,85.50,6.00
2429.8,91.25,85.50,5.75
2430.8,91.25,86.00,5.25
2431.8,91.50,85.75,5.75
2432.8,91.25,85.50,5.75
2433.8,91.25,85.75,5.50
2434.8,91.00,85.75,5.25
2435.8,91.25,85.75,5.50
2436.8,91.00,85.50,5.50
2437.8,91.00,85.75,5.25
2438.8,91.50,86.00,5.50
2439.8,90.75,86.00,4.75
2440.8,90.50,85.75,4.75
2441.8,91.25,86.00,5.25
2442.8,90.75,85.25,5.50
2443.8,91.00,86.00,5.00
2444.8,90.75,85.75,5.00
2445.8,90.75,86.00,4.75
2446.8,90.50,85.75,4.75
2447.8,90.75,86.00,4.75
2448.8,90.75,86.00,4.75
2449.8,90.75,86.00,4.75
2450.8,90.50,86.00,4.50
2451.8,90.50,86.00,4.50
2452.8,90.50,86.00,4.50
2453.8,90.00,86.00,4.00
2454.8,90.50,85.75,4.75
2455.8,90.50,86.00,4.50
2456.8,90.00,86.00,4.00
2457.8,90.25,85.00,5.25
2458.8,89.75,86.00,3.75
2459.8,90.25,86.00,4.25
2460.8,89.75,86.00,3.75
2461.9,90.00,86.00,4.00
2462.9,89.50,86.00,3.50
2463.9,89.50,85.50,4.00
2464.9,89.75,86.00,3.75
2465.9,89.50,86.25,3.25
2466.9,89.25,86.00,3.25
2467.9,90.00,85.75,4.25
2468.9,89.50,86.00,3.50
2469.9,89.75,86.00,3.75
2470.9,89.75,86.00,3.75
2471.9,89.25,86.00,3.25
2472.9,89.75,85.50,4.25
2473.9,89.50,86.00,3.50
2474.9,89.75,85.75,4.00
2475.9,89.00,85.75,3.25
2476.9,89.25,85.50,3.75
2477.9,89.50,86.00,3.50
2478.9,89.25,86.00,3.25
2479.9,89.25,86.00,3.25
2480.9,89.25,85.25,4.00
2481.9,89.00,85.75,3.25
2482.9,88.75,86.00,2.75
2483.9,88.75,86.00,2.75
2484.9,88.75,86.00,2.75
2485.9,89.00,86.00,3.00
2486.9,89.00,86.00,3.00
2487.9,89.00,86.25,2.75
2488.9,89.00,86.00,3.00
2489.9,89.00,86.00,3.00
2490.9,88.75,86.00,2.75
2491.9,88.75,86.00,2.75
2492.9,88.50,85.75,2.75
2493.9,88.50,85.75,2.75
2494.9,88.50,85.75,2.75
2495.9,88.50,85.75,2.75
2496.9,88.50,85.75,2.75
2497.9,88.50,86.00,2.50
2499.0,88.75,85.00,3.75
2500.0,88.75,86.00,2.75
2501.0,88.00,85.50,2.50
2502.0,88.25,85.75,2.50
2503.0,88.25,86.00,2.25
2504.0,88.25,86.00,2.25
2505.0,88.00,85.50,2.50
2506.0,88.25,85.50,2.75
2507.0,87.50,85.75,1.75
