
# BTSB bench test - dual thermocouple log
# TC1 = HOT plate, TC2 = COLD plate, temps in deg C
# Hard limit 120 C on TC1 - cut power if ALARM appears
time_s,T1_hot_C,T2_cold_C,delta_C
2508.0,85.75,75.25,10.50
2509.0,85.50,75.50,10.00
2510.0,85.50,75.25,10.25
2511.0,86.25,75.25,11.00
2512.0,85.75,75.25,10.50
2513.0,86.00,75.25,10.75
2514.0,86.25,75.50,10.75
2515.0,86.00,75.50,10.50
2516.0,85.75,75.00,10.75
2517.0,86.25,75.25,11.00
2518.0,86.00,75.25,10.75
2519.0,85.50,75.50,10.00
2520.0,86.25,75.25,11.00
2521.1,85.75,75.50,10.25
2522.1,86.00,75.25,10.75
2523.1,86.00,75.50,10.50
2524.1,86.00,75.50,10.50
2525.1,86.00,75.75,10.25
2526.1,86.00,75.50,10.50
2527.1,86.00,75.00,11.00
2528.1,86.00,75.25,10.75
2529.1,86.25,75.00,11.25
2530.1,86.00,75.25,10.75
2531.1,86.00,75.75,10.25
2532.1,86.25,75.50,10.75
2533.1,86.25,75.50,10.75
2534.1,86.00,75.50,10.50
2535.1,86.00,75.75,10.25
2536.1,86.25,75.75,10.50
2537.1,86.50,75.50,11.00
2538.1,86.25,75.75,10.50
2539.1,86.00,75.50,10.50
2540.1,86.25,75.75,10.50
2541.1,86.25,76.00,10.25
2542.1,86.50,75.50,11.00
2543.1,86.25,75.25,11.00
2544.1,86.25,76.25,10.00
2545.1,85.50,75.75,9.75
2546.1,86.50,75.50,11.00
2547.1,86.75,76.00,10.75
2548.1,86.25,76.00,10.25
2549.1,86.75,75.75,11.00
2550.1,86.75,75.50,11.25
2551.1,86.25,76.25,10.00
2552.1,86.25,75.25,11.00
2553.1,86.75,75.25,11.50
2554.1,86.75,75.75,11.00
2555.1,86.75,75.25,11.50
2556.1,86.75,75.25,11.50
2557.2,87.00,76.00,11.00
2558.2,86.75,76.00,10.75
2559.2,86.50,75.50,11.00
2560.2,86.50,76.00,10.50
2561.2,86.50,76.00,10.50
2562.2,86.75,76.00,10.75
2563.2,86.75,76.00,10.75
2564.2,86.50,75.75,10.75
2565.2,86.50,76.00,10.50
2566.2,87.00,76.25,10.75
2567.2,86.75,76.00,10.75
2568.2,86.75,75.75,11.00
2569.2,86.50,76.00,10.50
2570.2,86.75,76.25,10.50
2571.2,86.50,76.00,10.50
2572.2,87.00,76.25,10.75
2573.2,87.25,76.00,11.25
2574.2,86.00,75.50,10.50
2575.2,87.00,76.25,10.75
2576.2,87.00,76.00,11.00
2577.2,87.00,76.00,11.00
2578.2,87.00,76.25,10.75
2579.2,86.75,76.25,10.50
2580.2,87.00,76.25,10.75
2581.2,87.00,76.25,10.75
2582.2,87.25,76.25,11.00
2583.2,86.75,76.25,10.50
2584.2,87.00,76.25,10.75
2585.2,87.00,76.00,11.00
2586.2,87.25,76.25,11.00
2587.2,87.00,76.25,10.75
2588.2,87.00,76.50,10.50
2589.2,87.25,76.00,11.25
2590.2,87.00,76.00,11.00
2591.2,87.00,76.25,10.75
2592.2,87.00,76.25,10.75
2593.3,87.25,76.00,11.25
2594.3,87.00,76.50,10.50
2595.3,87.00,76.00,11.00
2596.3,87.00,76.50,10.50
2597.3,87.00,76.25,10.75
2598.3,87.50,76.25,11.25
2599.3,87.25,76.75,10.50
2600.3,87.25,76.25,11.00
2601.3,87.25,76.50,10.75
2602.3,87.25,76.00,11.25
2603.3,87.00,76.50,10.50
2604.3,87.25,76.25,11.00
2605.3,87.25,76.00,11.25
2606.3,87.25,76.75,10.50
2607.3,87.25,76.25,11.00
2608.3,87.50,76.25,11.25
2609.3,87.25,76.50,10.75
2610.3,87.50,76.00,11.50
2611.3,87.50,76.25,11.25
2612.3,87.25,76.50,10.75
2613.3,87.25,76.50,10.75
2614.3,87.00,76.50,10.50
2615.3,87.25,76.00,11.25
2616.3,87.50,76.50,11.00
2617.3,86.75,76.75,10.00
2618.3,87.75,76.75,11.00
2619.3,87.50,76.25,11.25
2620.3,87.50,76.75,10.75
2621.3,87.50,76.75,10.75
2622.3,87.50,76.75,10.75
2623.3,87.00,76.50,10.50
2624.3,87.50,76.75,10.75
2625.3,87.50,76.25,11.25
2626.3,87.50,77.00,10.50
2627.3,87.50,76.75,10.75
2628.3,87.50,76.75,10.75
2629.3,87.75,76.25,11.50
2630.4,87.50,76.25,11.25
2631.4,87.25,77.00,10.25
2632.4,87.75,77.00,10.75
2633.4,87.00,77.00,10.00
2634.4,87.75,77.00,10.75
2635.4,87.50,77.00,10.50
2636.4,87.25,76.50,10.75
2637.4,87.25,77.00,10.25
2638.4,87.75,77.25,10.50
2639.4,87.50,77.00,10.50
2640.4,87.75,76.75,11.00
2641.4,87.75,76.75,11.00
2642.4,87.75,77.00,10.75
2643.4,88.00,77.00,11.00
2644.4,88.00,77.00,11.00
2645.4,87.50,76.75,10.75
2646.4,87.50,76.75,10.75
2647.4,87.75,77.00,10.75
2648.4,88.00,76.75,11.25
2649.4,87.75,76.75,11.00
2650.4,88.00,77.25,10.75
2651.4,87.75,77.00,10.75
2652.4,87.50,76.25,11.25
2653.4,88.00,77.25,10.75
2654.4,88.00,76.75,11.25
2655.4,87.75,77.00,10.75
2656.4,87.50,76.75,10.75
2657.4,88.00,77.00,11.00
2658.4,88.00,77.00,11.00
2659.4,88.00,76.75,11.25
2660.4,88.00,77.25,10.75
2661.4,88.00,77.25,10.75
2662.4,87.50,77.00,10.50
2663.4,88.00,76.75,11.25
2664.4,88.00,77.00,11.00
2665.4,87.75,77.25,10.50
2666.5,87.75,76.75,11.00
2667.5,88.00,77.25,10.75
2668.5,88.00,77.00,11.00
2669.5,88.00,77.25,10.75
2670.5,88.00,77.25,10.75
2671.5,88.00,76.25,11.75
2672.5,88.25,77.25,11.00
2673.5,87.75,77.50,10.25
2674.5,88.00,76.75,11.25
2675.5,88.00,76.75,11.25
2676.5,88.00,77.00,11.00
2677.5,88.00,77.25,10.75
2678.5,88.00,77.50,10.50
2679.5,88.00,77.25,10.75
2680.5,88.00,77.50,10.50
2681.5,88.25,77.50,10.75
2682.5,88.25,77.50,10.75
2683.5,88.25,77.00,11.25
2684.5,87.75,76.50,11.25
2685.5,88.25,77.00,11.25
2686.5,88.25,76.50,11.75
2687.5,88.00,77.00,11.00
2688.5,88.25,77.00,11.25
2689.5,88.25,77.50,10.75
2690.5,88.25,76.50,11.75
2691.5,88.50,77.25,11.25
2692.5,88.25,77.50,10.75
2693.5,88.00,77.50,10.50
2694.5,88.50,77.75,10.75
2695.5,88.25,77.50,10.75
2696.5,88.25,77.00,11.25
2697.5,88.25,77.25,11.00
2698.5,88.00,77.00,11.00
2699.5,88.50,77.50,11.00
2700.5,88.25,77.75,10.50
2701.5,88.75,77.00,11.75
2702.6,88.25,77.50,10.75
2703.6,88.50,77.75,10.75
2704.6,88.25,77.75,10.50
2705.6,88.50,77.75,10.75
2706.6,88.25,77.00,11.25
2707.6,88.75,77.25,11.50
2708.6,87.75,77.25,10.50
2709.6,88.25,77.75,10.50
2710.6,88.50,77.75,10.75
2711.6,88.50,77.25,11.25
2712.6,88.25,77.75,10.50
2713.6,88.25,77.75,10.50
2714.6,88.50,77.75,10.75
2715.6,88.25,77.75,10.50
2716.6,88.75,77.50,11.25
2717.6,88.50,77.75,10.75
2718.6,88.50,77.50,11.00
2719.6,88.50,77.75,10.75
2720.6,88.25,77.25,11.00
2721.6,88.50,77.75,10.75
2722.6,88.75,77.75,11.00
2723.6,88.25,77.75,10.50
2724.6,88.50,77.75,10.75
2725.6,88.75,77.75,11.00
2726.6,88.25,77.75,10.50
2727.6,88.75,78.00,10.75
2728.6,88.75,78.00,10.75
2729.6,88.50,77.75,10.75
2730.6,88.75,78.00,10.75
2731.6,88.50,77.25,11.25
2732.6,88.75,78.00,10.75
2733.6,88.50,78.00,10.50
2734.6,88.50,77.50,11.00
2735.6,88.75,77.50,11.25
2736.6,88.50,78.00,10.50
2737.6,88.75,77.75,11.00
2738.6,88.75,78.00,10.75
2739.7,88.00,78.00,10.00
2740.7,88.50,78.00,10.50
2741.7,88.25,78.25,10.00
2742.7,88.75,77.50,11.25
2743.7,88.75,77.75,11.00
2744.7,88.75,78.00,10.75
2745.7,88.75,78.25,10.50
2746.7,89.00,78.25,10.75
2747.7,88.50,78.25,10.25
2748.7,88.50,78.00,10.50
2749.7,88.75,78.00,10.75
2750.7,88.75,78.25,10.50
2751.7,89.00,78.00,11.00
2752.7,89.00,78.25,10.75
2753.7,89.00,77.75,11.25
2754.7,89.00,78.00,11.00
2755.7,89.00,78.00,11.00
2756.7,88.50,77.75,10.75
2757.7,89.00,78.25,10.75
2758.7,88.75,78.25,10.50
2759.7,89.00,78.50,10.50
2760.7,89.25,78.25,11.00
2761.7,89.00,78.25,10.75
2762.7,88.75,78.75,10.00
2763.7,89.00,78.50,10.50
2764.7,89.25,78.75,10.50
2765.7,89.50,79.00,10.50
2766.7,89.25,79.00,10.25
2767.7,88.75,79.00,9.75
2768.7,89.25,79.25,10.00
2769.7,89.50,79.00,10.50
2770.7,89.00,79.00,10.00
2771.7,89.25,78.50,10.75
2772.7,89.25,78.75,10.50
2773.7,89.25,79.00,10.25
2774.7,89.25,79.25,10.00
2775.8,89.50,79.25,10.25
2776.8,89.25,79.25,10.00
2777.8,89.75,79.00,10.75
2778.8,89.25,79.00,10.25
2779.8,89.50,79.25,10.25
2780.8,89.75,79.25,10.50
2781.8,89.25,78.75,10.50
2782.8,89.25,78.50,10.75
2783.8,89.25,79.25,10.00
2784.8,89.50,79.25,10.25
2785.8,89.75,79.00,10.75
2786.8,89.50,79.00,10.50
2787.8,89.25,78.75,10.50
2788.8,89.00,79.25,9.75
2789.8,89.50,79.25,10.25
2790.8,89.25,79.25,10.00
2791.8,89.25,79.25,10.00
2792.8,89.50,79.25,10.25
2793.8,89.50,79.25,10.25
2794.8,89.25,79.25,10.00
2795.8,89.25,79.00,10.25
2796.8,89.50,79.25,10.25
2797.8,89.25,79.25,10.00
2798.8,89.75,79.00,10.75
2799.8,89.25,79.00,10.25
2800.8,89.50,79.25,10.25
2801.8,89.25,79.25,10.00
2802.8,89.75,79.00,10.75
2803.8,89.00,79.50,9.50
2804.8,89.25,79.50,9.75
2805.8,89.25,79.25,10.00
2806.8,89.25,79.00,10.25
2807.8,89.25,79.00,10.25
2808.8,89.00,79.00,10.00
2809.8,89.25,79.50,9.75
2810.8,89.25,79.50,9.75
2811.9,88.75,79.25,9.50
2812.9,88.75,79.25,9.50
2813.9,89.00,79.00,10.00
2814.9,89.25,79.50,9.75
2815.9,89.25,79.50,9.75
2816.9,88.75,79.50,9.25
2817.9,88.75,79.25,9.50
2818.9,89.00,79.50,9.50
2819.9,89.25,79.50,9.75
2820.9,89.50,79.50,10.00
2821.9,89.00,79.25,9.75
2822.9,89.25,79.50,9.75
2823.9,89.00,79.25,9.75
2824.9,89.00,79.00,10.00
2825.9,89.00,79.50,9.50
2826.9,89.00,79.75,9.25
2827.9,88.50,79.75,8.75
2828.9,88.75,79.25,9.50
2829.9,89.00,79.50,9.50
2830.9,89.00,79.75,9.25
2831.9,88.75,79.50,9.25
2832.9,88.50,79.75,8.75
2833.9,89.00,79.75,9.25
2834.9,88.25,79.75,8.50
2835.9,88.75,79.75,9.00
2836.9,88.75,79.50,9.25
2837.9,88.50,79.50,9.00
2838.9,88.75,79.25,9.50
2839.9,88.25,79.75,8.50
2840.9,88.50,79.25,9.25
2841.9,88.25,79.75,8.50
2842.9,88.50,79.75,8.75
2843.9,88.50,79.50,9.00
2844.9,88.25,79.25,9.00
2845.9,88.25,79.00,9.25
2846.9,88.25,79.50,8.75
2847.9,87.50,79.50,8.00
2849.0,88.00,79.75,8.25
2850.0,88.25,79.50,8.75
2851.0,88.25,80.00,8.25
2852.0,88.25,79.75,8.50
2853.0,87.75,80.00,7.75
2854.0,88.00,79.50,8.50
2855.0,87.75,79.75,8.00
2856.0,88.00,79.75,8.25
2857.0,88.00,79.75,8.25
2858.0,87.75,80.00,7.75
2859.0,87.50,79.75,7.75
2860.0,87.75,80.00,7.75
2861.0,88.00,79.75,8.25
2862.0,86.75,79.75,7.00
2863.0,87.50,80.00,7.50
2864.0,87.50,79.75,7.75
2865.0,87.25,79.75,7.50
2866.0,87.75,80.00,7.75
2867.0,87.25,79.50,7.75
2868.0,87.50,80.00,7.50
2869.0,87.50,79.50,8.00
2870.0,87.50,79.50,8.00
2871.0,87.25,79.50,7.75
2872.0,87.25,80.00,7.25
2873.0,87.50,79.75,7.75
2874.0,87.25,80.00,7.25
2875.0,86.75,79.75,7.00
2876.0,87.50,80.00,7.50
2877.0,86.75,79.75,7.00
2878.0,87.25,79.50,7.75
2879.0,87.00,79.25,7.75
2880.0,86.50,79.75,6.75
2881.0,86.00,79.50,6.50
2882.0,87.00,79.50,7.50
2883.0,87.00,79.75,7.25
2884.0,86.50,79.75,6.75
2885.0,86.75,80.00,6.75
2886.1,86.50,80.25,6.25
2887.1,87.00,79.75,7.25
2888.1,86.50,79.75,6.75
2889.1,86.75,80.00,6.75
2890.1,86.50,79.75,6.75
2891.1,86.50,79.75,6.75
2892.1,86.50,80.00,6.50
2893.1,86.75,79.50,7.25
2894.1,86.25,80.00,6.25
2895.1,86.50,80.00,6.50
2896.1,86.50,80.00,6.50
2897.1,86.00,80.25,5.75
2898.1,86.50,80.00,6.50
2899.1,86.00,80.00,6.00
2900.1,86.25,79.75,6.50
2901.1,85.75,80.00,5.75
2902.1,86.00,79.50,6.50
2903.1,86.25,79.50,6.75
2904.1,86.25,79.75,6.50
2905.1,86.25,79.75,6.50
2906.1,85.75,79.75,6.00
2907.1,85.50,80.00,5.50
2908.1,86.00,80.00,6.00
2909.1,85.50,79.50,6.00
2910.1,85.75,79.75,6.00
2911.1,85.50,79.75,5.75
2912.1,85.75,79.75,6.00
2913.1,85.25,80.25,5.00
2914.1,85.50,79.25,6.25
2915.1,85.50,79.50,6.00
2916.1,85.50,79.75,5.75
2917.1,85.50,79.75,5.75
2918.1,85.25,79.75,5.50
2919.1,85.50,80.00,5.50
2920.1,85.25,80.00,5.25
2921.1,85.00,79.75,5.25
2922.1,85.25,80.00,5.25
2923.2,85.25,80.00,5.25
2924.2,85.25,80.00,5.25
2925.2,85.00,80.25,4.75
2926.2,85.25,79.75,5.50
2927.2,85.25,80.00,5.25
2928.2,84.75,80.25,4.50
2929.2,85.00,79.75,5.25
2930.2,85.25,79.75,5.50
2931.2,84.75,80.00,4.75
2932.2,85.00,79.75,5.25
2933.2,85.00,80.00,5.00
2934.2,84.75,80.25,4.50
2935.2,84.75,79.50,5.25
2936.2,84.75,80.00,4.75
2937.2,84.75,80.25,4.50
2938.2,84.75,79.75,5.00
2939.2,84.25,79.75,4.50
2940.2,84.50,80.00,4.50
2941.2,84.25,79.50,4.75
2942.2,84.50,79.75,4.75
2943.2,83.50,79.75,3.75
2944.2,84.00,79.75,4.25
2945.2,84.25,80.00,4.25
2946.2,84.50,79.75,4.75
2947.2,84.25,79.50,4.75
2948.2,84.25,79.75,4.50
2949.2,84.00,79.75,4.25
2950.2,84.25,79.75,4.50
2951.2,84.25,79.75,4.50
2952.2,84.00,79.75,4.25
2953.2,84.25,79.75,4.50
2954.2,84.00,78.75,5.25
2955.2,84.00,79.50,4.50
2956.2,83.75,80.00,3.75
2957.2,83.75,80.00,3.75
2958.2,83.50,79.75,3.75
2959.2,84.00,79.75,4.25
2960.3,83.75,79.75,4.00
2961.3,83.75,79.75,4.00
2962.3,83.75,79.50,4.25
2963.3,83.25,79.75,3.50
2964.3,83.75,80.00,3.75
2965.3,83.50,80.00,3.50
2966.3,83.75,79.50,4.25
2967.3,83.25,79.50,3.75
2968.3,83.50,79.00,4.50
2969.3,83.50,79.75,3.75
2970.3,83.50,79.75,3.75
2971.3,83.50,79.75,3.75
2972.3,83.50,79.75,3.75
2973.3,83.25,79.75,3.50
2974.3,83.25,79.50,3.75
2975.3,83.00,79.25,3.75
2976.3,83.25,79.75,3.50
2977.3,83.25,79.75,3.50
2978.3,83.25,80.00,3.25
2979.3,83.00,79.75,3.25
2980.3,83.00,79.50,3.50
2981.3,83.00,79.50,3.50
2982.3,83.00,79.00,4.00
2983.3,82.50,79.75,2.75
2984.3,82.75,79.75,3.00
2985.3,83.00,79.75,3.25
2986.3,82.75,80.00,2.75
2987.3,82.50,79.00,3.50
2988.3,82.50,79.75,2.75
2989.3,82.75,79.50,3.25
2990.3,82.75,79.25,3.50
2991.3,82.50,79.75,2.75
2992.3,82.50,79.75,2.75
2993.3,82.75,79.50,3.25
2994.3,82.50,79.75,2.75
2995.3,82.25,79.50,2.75
2996.3,82.00,79.50,2.50
2997.4,82.50,79.50,3.00
2998.4,82.25,79.50,2.75
2999.4,82.50,79.50,3.00
3000.4,82.25,79.25,3.00
3001.4,82.25,79.75,2.50
3002.4,82.25,79.50,2.75
3003.4,82.00,79.50,2.50
3004.4,81.75,79.50,2.25
3005.4,81.75,79.25,2.50
3006.4,82.25,79.50,2.75
3007.4,82.25,79.25,3.00
3008.4,81.50,79.50,2.00
3009.4,81.00,79.25,1.75
3010.4,81.00,79.25,1.75
3011.4,81.50,79.50,2.00
3012.4,81.25,79.25,2.00
3013.4,81.75,78.75,3.00
3014.4,81.25,79.25,2.00
3015.4,81.00,79.25,1.75
3016.4,81.25,79.25,2.00
3017.4,81.50,79.00,2.50
3018.4,81.00,79.50,1.50
3019.4,81.00,79.25,1.75
3020.4,81.75,79.25,2.50
3021.4,81.75,79.50,2.25
3022.4,81.25,79.00,2.25
3023.4,81.50,79.25,2.25
3024.4,80.75,79.25,1.50
3025.4,81.50,79.25,2.25
3026.4,81.25,78.75,2.50
3027.4,80.75,79.50,1.25
3028.4,81.25,79.25,2.00
3029.4,81.50,79.00,2.50
3030.4,81.00,79.25,1.75
3031.4,80.75,79.25,1.50
3032.4,80.75,78.75,2.00
3033.4,80.50,79.25,1.25
3034.5,81.00,79.00,2.00
3035.5,81.25,78.75,2.50
3036.5,80.50,79.00,1.50
3037.5,81.00,79.00,2.00
3038.5,81.00,79.00,2.00
3039.5,80.75,79.00,1.75
3040.5,81.00,79.00,2.00
3041.5,80.75,79.00,1.75
3042.5,81.00,78.75,2.25
3043.5,80.50,78.75,1.75
3044.5,80.50,79.25,1.25
3045.5,80.75,79.25,1.50
3046.5,80.25,79.25,1.00
3047.5,80.00,79.00,1.00
3048.5,80.50,78.75,1.75
3049.5,80.50,78.50,2.00
3050.5,80.00,79.00,1.00
3051.5,80.50,79.00,1.50
3052.5,80.25,79.00,1.25
3053.5,80.00,78.75,1.25
3054.5,79.75,79.00,0.75
3055.5,80.00,78.50,1.50
3056.5,80.25,79.00,1.25
3057.5,80.25,78.00,2.25
3058.5,80.25,78.75,1.50
3059.5,80.25,79.00,1.25
3060.5,79.75,79.00,0.75
3061.5,80.25,79.00,1.25
3062.5,80.25,79.25,1.00
3063.5,80.00,78.50,1.50
3064.5,80.00,79.00,1.00
3065.5,80.00,78.75,1.25
3066.5,79.75,78.75,1.00
3067.5,79.50,78.75,0.75
3068.5,79.50,78.25,1.25
3069.5,79.50,78.50,1.00
3070.6,79.75,78.75,1.00
3071.6,79.75,78.75,1.00
3072.6,79.50,78.75,0.75
3073.6,79.50,78.25,1.25
3074.6,79.75,78.75,1.00
3075.6,79.50,78.25,1.25
3076.6,79.75,78.75,1.00
3077.6,79.50,78.75,0.75
3078.6,79.25,78.75,0.50
3079.6,79.50,78.50,1.00
3080.6,78.50,78.50,0.00
3081.6,79.50,78.75,0.75
3082.6,79.50,78.75,0.75
3083.6,79.25,78.50,0.75
3084.6,79.00,78.75,0.25
3085.6,79.25,78.50,0.75
3086.6,79.50,78.25,1.25
3087.6,79.25,78.25,1.00
3088.6,78.75,78.75,0.00
3089.6,79.25,78.50,0.75
3090.6,79.25,78.25,1.00
3091.6,79.00,77.75,1.25
3092.6,78.75,78.50,0.25
3093.6,79.00,78.50,0.50
3094.6,79.00,78.50,0.50
3095.6,78.75,78.25,0.50
3096.6,79.00,78.00,1.00
3097.6,78.75,78.25,0.50
3098.6,78.75,78.25,0.50
3099.6,78.75,78.25,0.50
3100.6,78.75,78.00,0.75
3101.6,78.50,78.50,0.00
3102.6,78.75,78.00,0.75
3103.6,78.75,78.25,0.50
3104.6,78.50,78.25,0.25
3105.6,78.75,78.25,0.50
3106.6,78.50,77.50,1.00
3107.6,78.25,78.25,0.00
3108.7,78.25,78.25,0.00
3109.7,77.75,78.00,-0.25
3110.7,78.75,78.25,0.50
3111.7,78.50,78.00,0.50
3112.7,78.75,77.75,1.00
3113.7,78.25,78.25,0.00
3114.7,78.50,78.00,0.50
3115.7,78.50,78.00,0.50
3116.7,78.25,77.50,0.75
3117.7,77.75,78.00,-0.25
3118.7,78.00,78.00,0.00
3119.7,78.00,78.00,0.00
3120.7,78.25,78.00,0.25
3121.7,78.25,78.00,0.25
3122.7,78.25,78.00,0.25
3123.7,78.25,78.00,0.25
3124.7,78.00,78.00,0.00
3125.7,77.25,77.50,-0.25
3126.7,77.50,78.00,-0.50
3127.7,78.25,78.00,0.25
3128.7,78.00,77.75,0.25
3129.7,77.75,78.00,-0.25
3130.7,78.00,78.00,0.00
3131.7,78.00,78.00,0.00
3132.7,78.00,78.00,0.00
3133.7,77.50,78.00,-0.50
3134.7,77.75,77.25,0.50
3135.7,77.75,77.75,0.00
3136.7,77.75,77.75,0.00
3137.7,77.00,77.75,-0.75
3138.7,77.75,77.75,0.00
3139.7,78.00,77.25,0.75
3140.7,78.00,77.75,0.25
3141.7,77.75,77.50,0.25
3142.7,77.50,77.75,-0.25
3143.7,77.50,77.75,-0.25
3144.8,77.75,77.75,0.00
3145.8,77.25,77.75,-0.50
3146.8,77.00,77.50,-0.50
3147.8,77.25,77.50,-0.25
3148.8,77.50,77.50,0.00
3149.8,77.25,77.50,-0.25
3150.8,77.75,77.25,0.50
3151.8,77.50,77.00,0.50
3152.8,77.00,77.00,0.00
3153.8,77.25,77.50,-0.25
3154.8,77.00,77.50,-0.50
3155.8,77.00,77.50,-0.50
3156.8,77.25,77.00,0.25
3157.8,77.00,77.25,-0.25
3158.8,76.50,77.00,-0.50
3159.8,77.00,77.50,-0.50
3160.8,77.00,76.75,0.25
3161.8,77.25,77.00,0.25
3162.8,76.75,77.25,-0.50
3163.8,76.75,77.25,-0.50
3164.8,76.75,77.00,-0.25
3165.8,77.00,76.75,0.25
3166.8,77.00,77.00,0.00
3167.8,77.00,77.50,-0.50
3168.8,76.75,77.00,-0.25
3169.8,76.75,77.25,-0.50
3170.8,76.75,77.00,-0.25
3171.8,76.50,77.25,-0.75
3172.8,76.75,77.25,-0.50
3173.8,76.75,77.00,-0.25
3174.8,76.25,77.00,-0.75
3175.8,76.75,77.00,-0.25
3176.8,76.75,77.25,-0.50
3177.8,76.25,77.25,-1.00
3178.8,76.50,76.50,0.00
3179.8,76.00,77.00,-1.00
3180.8,76.50,77.00,-0.50
3181.9,76.25,76.50,-0.25
3182.9,76.50,77.00,-0.50
3183.9,76.00,77.00,-1.00
3184.9,76.50,76.75,-0.25
3185.9,75.75,76.75,-1.00
3186.9,75.75,76.50,-0.75
3187.9,76.00,76.75,-0.75
3188.9,75.75,76.75,-1.00
3189.9,76.00,76.75,-0.75
3190.9,75.75,77.00,-1.25
3191.9,76.25,76.25,0.00
3192.9,76.00,76.25,-0.25
3193.9,76.25,76.50,-0.25
3194.9,75.75,76.75,-1.00
3195.9,76.25,76.50,-0.25
3196.9,76.00,76.75,-0.75
3197.9,76.00,76.50,-0.50
3198.9,76.00,76.50,-0.50
3199.9,75.75,76.75,-1.00
3200.9,75.75,76.50,-0.75
3201.9,75.50,76.50,-1.00
3202.9,75.50,76.75,-1.25
3203.9,76.00,76.75,-0.75
3204.9,75.50,77.00,-1.50
3205.9,75.50,76.25,-0.75
3206.9,75.50,76.50,-1.00
3207.9,75.25,76.50,-1.25
3208.9,75.50,76.75,-1.25
3209.9,75.75,76.00,-0.25
3210.9,75.75,76.00,-0.25
3211.9,75.25,76.50,-1.25
3212.9,75.50,76.50,-1.00
3213.9,75.50,76.50,-1.00
3214.9,75.25,76.00,-0.75
3215.9,75.50,76.25,-0.75
3216.9,75.25,76.50,-1.25
3217.9,75.75,76.50,-0.75
3219.0,75.25,76.50,-1.25
3220.0,75.50,76.50,-1.00
3221.0,75.75,76.00,-0.25
3222.0,75.50,76.50,-1.00
3223.0,75.25,76.25,-1.00
3224.0,75.00,76.25,-1.25
3225.0,75.25,75.75,-0.50
3226.0,75.50,76.25,-0.75
3227.0,74.75,76.25,-1.50
3228.0,75.50,76.25,-0.75
3229.0,75.00,75.75,-0.75
3230.0,74.75,76.25,-1.50
3231.0,75.25,76.25,-1.00
3232.0,75.25,75.50,-0.25
3233.0,75.25,75.50,-0.25
3234.0,75.25,76.25,-1.00
3235.0,74.50,76.00,-1.50
3236.0,74.75,75.75,-1.00
3237.0,75.25,75.75,-0.50
3238.0,74.50,76.00,-1.50
3239.0,74.75,76.00,-1.25
3240.0,74.50,76.00,-1.50
3241.0,75.00,75.75,-0.75
3242.0,74.75,75.75,-1.00
3243.0,74.75,75.75,-1.00
3244.0,75.00,75.50,-0.50
3245.0,75.00,75.00,0.00
3246.0,74.50,76.00,-1.50
3247.0,74.75,75.75,-1.00
3248.0,74.50,75.50,-1.00
3249.0,74.00,75.25,-1.25
3250.0,75.00,75.75,-0.75
3251.0,74.75,75.75,-1.00
3252.0,74.50,76.00,-1.50
3253.0,74.50,76.00,-1.50
3254.0,74.50,75.25,-0.75
3255.0,74.50,75.25,-0.75
3256.1,74.50,75.75,-1.25
3257.1,74.00,75.50,-1.50
3258.1,74.50,75.50,-1.00
3259.1,74.50,75.75,-1.25
3260.1,74.25,75.75,-1.50
3261.1,74.25,75.50,-1.25
3262.1,74.50,75.75,-1.25
3263.1,74.50,75.25,-0.75
3264.1,74.00,75.25,-1.25
3265.1,74.25,75.25,-1.00
3266.1,74.25,75.25,-1.00
3267.1,74.25,75.50,-1.25
3268.1,74.25,75.25,-1.00
3269.1,74.00,75.25,-1.25
3270.1,74.25,75.25,-1.00
3271.1,73.75,75.25,-1.50
3272.1,74.00,75.00,-1.00
3273.1,73.75,75.00,-1.25
3274.1,74.00,75.25,-1.25
3275.1,74.00,75.25,-1.25
3276.1,74.00,74.75,-0.75
3277.1,74.25,74.75,-0.50
3278.1,73.50,75.00,-1.50
3279.1,74.00,74.75,-0.75
3280.1,73.25,74.75,-1.50
3281.1,74.00,74.75,-0.75
3282.1,74.00,74.75,-0.75
3283.1,73.75,75.25,-1.50
3284.1,74.00,75.00,-1.00
3285.1,73.75,75.00,-1.25
3286.1,73.75,75.00,-1.25
3287.1,73.75,75.00,-1.25
3288.1,73.00,75.25,-2.25
3289.1,73.50,75.00,-1.50
3290.1,73.75,75.25,-1.50
3291.1,73.50,74.75,-1.25
3292.1,73.50,75.25,-1.75
3293.2,73.25,75.00,-1.75
3294.2,73.75,74.75,-1.00
3295.2,73.00,75.00,-2.00
3296.2,73.00,75.00,-2.00
3297.2,73.25,74.75,-1.50
3298.2,73.75,75.00,-1.25
3299.2,73.50,75.00,-1.50
3300.2,73.50,74.75,-1.25
3301.2,73.25,75.00,-1.75
3302.2,73.25,74.75,-1.50
3303.2,73.50,74.25,-0.75
3304.2,73.25,74.50,-1.25
3305.2,73.25,74.75,-1.50
3306.2,73.50,74.50,-1.00
3307.2,73.50,75.00,-1.50
3308.2,73.00,74.50,-1.50
3309.2,73.00,74.75,-1.75
3310.2,73.25,74.75,-1.50
3311.2,73.00,74.25,-1.25
3312.2,73.00,74.00,-1.00
3313.2,73.00,74.75,-1.75
3314.2,72.75,74.00,-1.25
3315.2,72.50,74.25,-1.75
3316.2,73.00,74.50,-1.50
